CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
14093,12,1,442.85,4,1,2,7,0,New / Promising
14094,440,2,334.27,1,2,2,5,2,Lost
14095,723,1,2.95,1,1,1,3,2,Lost
14096,4,17,53258.43,4,4,4,12,3,Champions
14097,481,2,422.86,1,2,2,5,2,Lost
14098,37,1,147.35,3,1,1,5,0,New / Promising
14099,16,22,5700.51,4,4,4,12,3,Champions
14100,138,1,194.9,2,1,1,4,0,New / Promising
14101,74,14,9942.13,3,4,4,11,3,Champions
14102,5,8,1314.73,4,3,3,10,1,At Risk
14104,155,5,768.58,2,3,2,7,1,At Risk
14105,85,9,5703.9800000000005,3,4,4,11,1,At Risk
14106,737,1,214.8,1,1,1,3,2,Lost
14107,52,13,4853.7,3,4,4,11,3,Champions
14108,31,5,1041.21,3,3,3,9,1,At Risk
14109,23,2,80.2,4,2,1,7,0,New / Promising
14110,4,35,12959.6,4,4,4,12,3,Champions
14111,14,5,688.6,4,3,2,9,1,At Risk
14112,23,27,5524.51,4,4,4,12,3,Champions
14113,4,31,6156.75,4,4,4,12,3,Champions
14114,274,7,1364.09,2,3,3,8,1,At Risk
14115,502,2,622.67,1,2,2,5,2,Lost
14116,20,5,1382.74,4,3,3,10,1,At Risk
14117,144,1,90.0,2,1,1,4,0,New / Promising
14118,429,1,458.45,1,1,2,4,2,Lost
14119,354,3,163.47,2,2,1,5,2,Lost
14120,430,1,-23.8,1,1,1,3,2,Lost
14121,4,6,2740.3,4,3,4,11,1,At Risk
14122,395,5,309.77,1,3,1,5,2,Lost
14123,733,1,436.18,1,1,2,4,2,Lost
14124,84,1,419.58,3,1,2,6,0,New / Promising
14125,11,3,2740.43,4,2,4,10,1,At Risk
14126,8,5,1109.96,4,3,3,10,1,At Risk
14127,123,6,1900.0800000000002,2,3,3,8,1,At Risk
14128,61,4,909.36,3,3,3,9,1,At Risk
14129,2,9,2591.34,4,4,4,12,1,At Risk
14130,319,4,1882.67,2,3,3,8,1,At Risk
14131,649,1,187.87,1,1,1,3,2,Lost
14132,2,12,3580.13,4,4,4,12,3,Champions
14133,130,6,895.84,2,3,3,8,1,At Risk
14134,383,15,11123.35,1,4,4,9,3,Champions
14135,2,25,9605.05,4,4,4,12,3,Champions
14136,401,7,1553.96,1,3,3,7,1,At Risk
14137,682,2,294.09999999999997,1,2,1,4,2,Lost
14138,2,2,982.38,4,2,3,9,0,New / Promising
14139,46,4,1086.8,3,3,3,9,1,At Risk
14140,4,3,920.05,4,2,3,9,1,At Risk
14141,3,6,879.0300000000001,4,3,3,10,1,At Risk
14142,373,4,967.75,2,3,3,8,2,Lost
14143,134,1,115.8,2,1,1,4,0,New / Promising
14144,486,1,30.6,1,1,1,3,2,Lost
14145,47,8,7006.05,3,3,4,10,3,Champions
14146,9,13,8208.87,4,4,4,12,3,Champions
14147,49,12,2019.3,3,4,3,10,1,At Risk
14148,234,2,466.29,2,2,2,6,0,New / Promising
14149,213,3,259.43,2,2,1,5,0,New / Promising
14150,36,2,658.64,3,2,2,7,0,New / Promising
14151,673,3,666.7,1,2,2,5,2,Lost
14152,75,9,1975.44,3,4,3,10,1,At Risk
14153,483,1,233.39999999999998,1,1,1,3,2,Lost
14154,239,10,6263.6,2,4,4,10,3,Champions
14155,266,1,118.75,2,1,1,4,0,New / Promising
14156,10,189,300465.55,4,4,4,12,3,Champions
14157,20,6,970.33,4,3,3,10,1,At Risk
14158,40,1,507.65999999999997,3,1,2,6,0,New / Promising
14159,20,25,7603.83,4,4,4,12,3,Champions
14160,610,7,8421.47,1,3,4,8,2,Lost
14161,216,7,3318.88,2,3,4,9,1,At Risk
14162,174,2,289.36,2,2,1,5,0,New / Promising
14163,87,5,2594.62,3,3,4,10,1,At Risk
14164,71,2,1631.77,3,2,3,8,1,At Risk
14165,276,1,122.53999999999999,2,1,1,4,0,New / Promising
14166,505,2,256.85,1,2,1,4,2,Lost
14167,39,8,1296.49,3,3,3,9,1,At Risk
14168,421,3,305.9,1,2,1,4,2,Lost
14169,431,2,616.03,1,2,2,5,2,Lost
14170,375,3,597.33,2,2,2,6,2,Lost
14171,98,2,498.79,2,2,2,6,0,New / Promising
14172,605,4,389.97,1,3,2,6,2,Lost
14173,11,7,566.95,4,3,2,9,1,At Risk
14174,33,1,134.46,3,1,1,5,0,New / Promising
14175,51,17,7350.4400000000005,3,4,4,11,3,Champions
14176,297,6,913.11,2,3,3,8,1,At Risk
14177,85,14,2224.39,3,4,4,11,3,Champions
14178,9,7,1600.93,4,3,3,10,1,At Risk
14179,41,2,719.78,3,2,2,7,0,New / Promising
14180,11,42,6110.75,4,4,4,12,3,Champions
14181,411,2,310.55,1,2,1,4,2,Lost
14182,444,5,660.07,1,3,2,6,2,Lost
14183,411,2,286.29,1,2,1,4,2,Lost
14184,67,1,452.89,3,1,2,6,0,New / Promising
14185,331,1,197.65,2,1,1,4,2,Lost
14186,427,5,1550.63,1,3,3,7,2,Lost
14187,474,1,123.5,1,1,1,3,2,Lost
14188,9,10,2018.91,4,4,3,11,1,At Risk
14189,2,25,5764.62,4,4,4,12,3,Champions
14190,666,1,79.9,1,1,1,3,2,Lost
14191,2,17,4713.41,4,4,4,12,3,Champions
14192,388,1,293.74,1,1,1,3,2,Lost
14193,68,3,1210.19,3,2,3,8,1,At Risk
14194,5,54,18442.87,4,4,4,12,3,Champions
14195,202,10,2401.4,2,4,4,10,1,At Risk
14196,107,1,335.52,2,1,2,5,0,New / Promising
14197,411,1,390.05,1,1,2,4,2,Lost
14198,4,13,1527.58,4,4,3,11,1,At Risk
14199,218,6,916.5,2,3,3,8,1,At Risk
14200,617,1,379.2,1,1,2,4,2,Lost
14201,60,12,1134.14,3,4,3,10,1,At Risk
14202,381,3,847.76,1,2,2,5,2,Lost
14203,397,1,339.34,1,1,2,4,2,Lost
14204,2,4,1062.96,4,3,3,10,1,At Risk
14205,17,11,1918.1,4,4,3,11,1,At Risk
14206,239,5,1145.21,2,3,3,8,1,At Risk
14207,688,1,157.8,1,1,1,3,2,Lost
14208,95,2,567.05,3,2,2,7,0,New / Promising
14209,11,19,4937.37,4,4,4,12,3,Champions
14210,91,21,5814.320000000001,3,4,4,11,3,Champions
14211,53,26,4301.6900000000005,3,4,4,11,3,Champions
14212,90,2,2190.14,3,2,3,8,1,At Risk
14213,372,2,-1192.2,2,2,1,5,2,Lost
14214,31,7,1000.23,3,3,3,9,1,At Risk
14215,12,10,3404.53,4,4,4,12,1,At Risk
14216,3,6,2142.39,4,3,3,10,1,At Risk
14217,2,33,3206.87,4,4,4,12,3,Champions
14218,43,1,169.48000000000002,3,1,1,5,0,New / Promising
14219,4,3,633.83,4,2,2,8,0,New / Promising
14220,247,4,1515.0,2,3,3,8,1,At Risk
14221,42,19,6506.59,3,4,4,11,3,Champions
14222,177,1,683.17,2,1,2,5,0,New / Promising
14223,92,4,975.23,3,3,3,9,1,At Risk
14224,110,9,1897.9,2,4,3,9,1,At Risk
14225,435,5,2015.1200000000001,1,3,3,7,1,At Risk
14226,29,9,2967.78,3,4,4,11,1,At Risk
14227,26,22,6324.76,3,4,4,11,3,Champions
14228,438,3,745.5,1,2,2,5,2,Lost
14229,52,11,2468.99,3,4,4,11,1,At Risk
14230,436,3,979.8000000000001,1,2,3,6,2,Lost
14231,179,6,1131.97,2,3,3,8,1,At Risk
14232,32,8,2043.93,3,3,3,9,1,At Risk
14233,44,10,2766.96,3,4,4,11,1,At Risk
14234,22,4,775.46,4,3,2,9,1,At Risk
14235,10,10,4666.99,4,4,4,12,3,Champions
14236,81,7,1732.74,3,3,3,9,1,At Risk
14237,373,3,627.04,2,2,2,6,2,Lost
14238,326,3,434.23,2,2,2,6,2,Lost
14239,43,24,4203.72,3,4,4,11,3,Champions
14240,30,3,1247.49,3,2,3,8,1,At Risk
14241,184,2,333.7,2,2,2,6,0,New / Promising
14242,235,2,280.55,2,2,1,5,0,New / Promising
14243,9,23,7365.360000000001,4,4,4,12,3,Champions
14244,659,2,354.82,1,2,2,5,2,Lost
14245,176,5,1677.48,2,3,3,8,1,At Risk
14246,111,3,1474.06,2,2,3,7,1,At Risk
14247,278,6,769.71,2,3,2,7,1,At Risk
14248,318,3,1032.95,2,2,3,7,1,At Risk
14249,411,12,5625.46,1,4,4,9,1,At Risk
14250,7,3,1904.05,4,2,3,9,1,At Risk
14251,2,5,2879.7000000000003,4,3,4,11,1,At Risk
14252,381,1,350.99,1,1,2,4,2,Lost
14253,493,2,363.40000000000003,1,2,2,5,2,Lost
14254,433,1,601.03,1,1,2,4,2,Lost
14256,254,9,2397.34,2,4,4,10,1,At Risk
14257,51,10,5942.0,3,4,4,11,3,Champions
14258,9,32,31027.35,4,4,4,12,3,Champions
14259,142,1,120.0,2,1,1,4,0,New / Promising
14260,471,3,824.28,1,2,2,5,2,Lost
14261,51,2,1163.45,3,2,3,8,0,New / Promising
14262,8,8,2618.23,4,3,4,11,1,At Risk
14263,423,1,322.93,1,1,1,3,2,Lost
14264,155,8,1461.3600000000001,2,3,3,8,1,At Risk
14265,109,4,1373.35,2,3,3,8,1,At Risk
14266,428,1,40.56,1,1,1,3,2,Lost
14267,151,9,1259.19,2,4,3,9,1,At Risk
14268,471,1,354.85,1,1,2,4,2,Lost
14269,435,2,261.68,1,2,1,4,2,Lost
14270,332,1,492.65000000000003,2,1,2,5,2,Lost
14271,226,2,219.13,2,2,1,5,0,New / Promising
14272,74,4,920.81,3,3,3,9,1,At Risk
14273,51,4,559.97,3,3,2,8,1,At Risk
14274,686,1,256.6,1,1,1,3,2,Lost
14275,396,6,1189.3799999999999,1,3,3,7,1,At Risk
14276,88,12,1933.73,3,4,3,10,1,At Risk
14277,15,13,3988.0199999999995,4,4,4,12,3,Champions
14278,410,1,205.83,1,1,1,3,2,Lost
14279,521,2,191.86,1,2,1,4,2,Lost
14280,197,1,134.04,2,1,1,4,0,New / Promising
14281,408,1,245.15,1,1,1,3,2,Lost
14282,3,26,7844.66,4,4,4,12,3,Champions
14283,463,4,628.44,1,3,2,6,2,Lost
14284,31,4,1282.85,3,3,3,9,1,At Risk
14285,21,9,3158.6400000000003,4,4,4,12,1,At Risk
14286,24,12,8396.7,4,4,4,12,3,Champions
14287,8,4,156.23,4,3,1,8,0,New / Promising
14288,212,2,413.85,2,2,2,6,0,New / Promising
14289,9,6,911.26,4,3,3,10,1,At Risk
14290,11,14,4221.43,4,4,4,12,3,Champions
14291,2,25,7844.4,4,4,4,12,3,Champions
14292,8,27,8887.9,4,4,4,12,3,Champions
14293,3,10,3174.33,4,4,4,12,1,At Risk
14294,407,1,375.34000000000003,1,1,2,4,2,Lost
14295,40,7,2309.06,3,3,4,10,1,At Risk
14296,414,3,448.45,1,2,2,5,2,Lost
14297,18,5,1290.48,4,3,3,10,1,At Risk
14298,3,84,90489.31,4,4,4,12,3,Champions
14299,8,41,12840.52,4,4,4,12,3,Champions
14300,19,1,43.2,4,1,1,6,0,New / Promising
14301,108,7,1956.23,2,3,3,8,1,At Risk
14302,431,3,742.9000000000001,1,2,2,5,2,Lost
14303,407,2,277.94,1,2,1,4,2,Lost
14304,223,5,1523.81,2,3,3,8,1,At Risk
14305,71,5,1803.76,3,3,3,9,1,At Risk
14306,51,7,3141.5,3,3,4,10,1,At Risk
14307,89,11,5063.08,3,4,4,11,3,Champions
14309,8,12,3747.96,4,4,4,12,3,Champions
14310,433,1,492.1,1,1,2,4,2,Lost
14311,225,3,435.90000000000003,2,2,2,6,0,New / Promising
14312,47,11,3090.29,3,4,4,11,1,At Risk
14314,107,3,221.89999999999998,2,2,1,5,0,New / Promising
14315,21,10,3168.7200000000003,4,4,4,12,1,At Risk
14316,422,6,1355.34,1,3,3,7,1,At Risk
14317,65,1,508.58,3,1,2,6,0,New / Promising
14318,460,1,158.02,1,1,1,3,2,Lost
14319,424,2,476.95000000000005,1,2,2,5,2,Lost
14320,207,7,1204.1200000000001,2,3,3,8,1,At Risk
14321,11,8,2198.58,4,3,3,10,1,At Risk
14322,427,6,384.3,1,3,2,6,2,Lost
14323,115,4,574.26,2,3,2,7,1,At Risk
14324,410,2,701.61,1,2,2,5,2,Lost
14325,570,1,245.48000000000002,1,1,1,3,2,Lost
14326,235,4,923.98,2,3,3,8,1,At Risk
14327,163,6,1894.93,2,3,3,8,1,At Risk
14329,9,28,9735.52,4,4,4,12,3,Champions
14330,624,1,200.63,1,1,1,3,2,Lost
14331,124,2,462.66,2,2,2,6,0,New / Promising
14332,23,5,1943.51,4,3,3,10,1,At Risk
14333,64,2,351.45,3,2,2,7,0,New / Promising
14334,17,14,4292.9800000000005,4,4,4,12,3,Champions
14335,16,2,468.26,4,2,2,8,0,New / Promising
14336,17,4,1614.91,4,3,3,10,1,At Risk
14337,731,1,-658.63,1,1,1,3,2,Lost
14338,158,5,894.1,2,3,3,8,1,At Risk
14339,235,5,604.48,2,3,2,7,1,At Risk
14340,219,1,134.7,2,1,1,4,0,New / Promising
14341,45,20,4443.47,3,4,4,11,3,Champions
14342,21,9,843.74,4,4,2,10,1,At Risk
14343,421,4,1088.91,1,3,3,7,2,Lost
14344,127,20,3333.7000000000003,2,4,4,10,3,Champions
14345,39,1,108.98,3,1,1,5,0,New / Promising
14346,121,5,2315.75,2,3,4,9,1,At Risk
14347,737,1,82.60000000000001,1,1,1,3,2,Lost
14348,260,1,409.57,2,1,2,5,0,New / Promising
14349,10,1,133.5,4,1,1,6,0,New / Promising
14350,271,4,947.8,2,3,3,8,1,At Risk
14351,165,1,51.0,2,1,1,4,0,New / Promising
14352,157,4,1078.96,2,3,3,8,1,At Risk
14353,215,3,376.5,2,2,2,6,0,New / Promising
14354,6,2,163.62,4,2,1,7,0,New / Promising
14355,366,3,1014.45,2,2,3,7,2,Lost
14356,60,4,666.9399999999999,3,3,2,8,1,At Risk
14357,43,1,225.77,3,1,1,5,0,New / Promising
14358,389,3,384.3,1,2,2,5,2,Lost
14359,19,6,882.58,4,3,3,10,1,At Risk
14360,32,4,2128.23,3,3,3,9,1,At Risk
14361,579,1,214.71,1,1,1,3,2,Lost
14362,22,1,161.2,4,1,1,6,0,New / Promising
14363,402,2,227.47000000000003,1,2,1,4,2,Lost
14364,109,8,3717.35,2,3,4,9,1,At Risk
14365,395,2,634.68,1,2,2,5,2,Lost
14366,525,1,136.0,1,1,1,3,2,Lost
14367,8,19,9167.82,4,4,4,12,3,Champions
14368,320,1,155.0,2,1,1,4,2,Lost
14369,642,2,469.13,1,2,2,5,2,Lost
14370,451,9,1092.13,1,4,3,8,1,At Risk
14371,295,1,100.5,2,1,1,4,2,Lost
14372,443,3,830.1800000000001,1,2,2,5,2,Lost
14373,358,1,76.55,2,1,1,4,2,Lost
14374,541,1,108.0,1,1,1,3,2,Lost
14375,185,3,1132.99,2,2,3,7,1,At Risk
14376,683,1,215.46,1,1,1,3,2,Lost
14377,191,2,617.05,2,2,2,6,0,New / Promising
14378,622,1,131.25,1,1,1,3,2,Lost
14379,44,4,1268.91,3,3,3,9,1,At Risk
14380,682,1,48.96,1,1,1,3,2,Lost
14381,52,2,631.34,3,2,2,7,0,New / Promising
14382,26,3,1240.85,3,2,3,8,1,At Risk
14383,38,3,1247.69,3,2,3,8,1,At Risk
14384,501,1,58.5,1,1,1,3,2,Lost
14385,9,3,202.10999999999999,4,2,1,7,0,New / Promising
14386,297,1,142.4,2,1,1,4,2,Lost
14387,33,3,1770.56,3,2,3,8,1,At Risk
14388,9,20,6589.3,4,4,4,12,3,Champions
14389,9,11,1821.07,4,4,3,11,1,At Risk
14390,10,18,6323.33,4,4,4,12,3,Champions
14391,577,1,135.6,1,1,1,3,2,Lost
14392,432,1,266.4,1,1,1,3,2,Lost
14393,218,1,67.95,2,1,1,4,0,New / Promising
14394,565,1,93.8,1,1,1,3,2,Lost
14395,2,24,8160.81,4,4,4,12,3,Champions
14396,65,7,2121.93,3,3,3,9,1,At Risk
14397,1,23,2556.68,4,4,4,12,3,Champions
14398,401,2,707.79,1,2,2,5,2,Lost
14399,394,9,2098.16,1,4,3,8,1,At Risk
14400,141,5,1703.0,2,3,3,8,1,At Risk
14401,4,25,6703.4,4,4,4,12,3,Champions
14402,652,1,285.6,1,1,1,3,2,Lost
14403,130,9,1822.76,2,4,3,9,1,At Risk
14404,34,15,2800.11,3,4,4,11,3,Champions
14405,387,1,195.0,1,1,1,3,2,Lost
14406,119,1,156.75,2,1,1,4,0,New / Promising
14407,107,8,2096.08,2,3,3,8,1,At Risk
14408,11,11,4109.77,4,4,4,12,3,Champions
14409,71,10,3453.69,3,4,4,11,1,At Risk
14410,16,17,2136.37,4,4,3,11,3,Champions
14411,311,1,1063.0,2,1,3,6,2,Lost
14412,35,4,1417.49,3,3,3,9,1,At Risk
14413,362,4,770.37,2,3,2,7,2,Lost
14414,92,9,2387.48,3,4,4,11,1,At Risk
14415,1,32,11915.13,4,4,4,12,3,Champions
14416,22,2,490.22,4,2,2,8,0,New / Promising
14417,388,1,604.2,1,1,2,4,2,Lost
14418,4,3,1937.25,4,2,3,9,1,At Risk
14419,11,7,1260.91,4,3,3,10,1,At Risk
14420,85,7,1627.72,3,3,3,9,1,At Risk
14421,57,7,2456.62,3,3,4,10,1,At Risk
14422,1,21,10200.92,4,4,4,12,3,Champions
14423,218,4,914.96,2,3,3,8,1,At Risk
14424,18,1,322.08,4,1,1,6,0,New / Promising
14425,427,5,635.89,1,3,2,6,2,Lost
14426,19,27,11103.97,4,4,4,12,3,Champions
14427,50,4,1263.52,3,3,3,9,1,At Risk
14428,7,7,1230.14,4,3,3,10,1,At Risk
14429,404,1,516.28,1,1,2,4,2,Lost
14430,512,5,992.1000000000001,1,3,3,7,2,Lost
14431,299,5,2541.6,2,3,4,9,1,At Risk
14432,10,6,2255.51,4,3,4,11,1,At Risk
14433,466,1,289.6,1,1,1,3,2,Lost
14434,22,6,1372.8,4,3,3,10,1,At Risk
14435,502,1,90.42,1,1,1,3,2,Lost
14436,99,2,271.7,2,2,1,5,0,New / Promising
14437,366,6,936.34,2,3,3,8,1,At Risk
14438,306,1,131.9,2,1,1,4,2,Lost
14439,320,5,9443.04,2,3,4,9,1,At Risk
14440,8,15,6526.83,4,4,4,12,3,Champions
14441,1,18,4418.49,4,4,4,12,3,Champions
14442,2,12,5272.02,4,4,4,12,3,Champions
14443,54,8,2351.58,3,3,4,10,1,At Risk
14444,456,1,132.04,1,1,1,3,2,Lost
14445,456,1,221.65,1,1,1,3,2,Lost
14446,1,5,1236.51,4,3,3,10,1,At Risk
14447,19,6,1711.73,4,3,3,10,1,At Risk
14448,9,2,375.35,4,2,2,8,0,New / Promising
14449,19,8,2482.8,4,3,4,11,1,At Risk
14450,181,7,1128.44,2,3,3,8,1,At Risk
14451,60,18,3265.59,3,4,4,11,3,Champions
14452,11,4,665.59,4,3,2,9,1,At Risk
14453,190,1,119.93,2,1,1,4,0,New / Promising
14454,376,6,970.7,2,3,3,8,1,At Risk
14455,432,5,597.61,1,3,2,6,2,Lost
14456,5,13,3045.92,4,4,4,12,3,Champions
14457,311,1,113.64,2,1,1,4,2,Lost
14458,381,1,228.62,1,1,1,3,2,Lost
14459,155,2,5375.74,2,2,4,8,1,At Risk
14460,110,12,919.6,2,4,3,9,1,At Risk
14461,148,14,6697.21,2,4,4,10,3,Champions
14462,64,15,2231.89,3,4,4,11,3,Champions
14463,98,4,786.5699999999999,2,3,2,7,1,At Risk
14464,568,2,111.0,1,2,1,4,2,Lost
14465,247,11,3946.03,2,4,4,10,1,At Risk
14466,29,13,4646.9,3,4,4,11,3,Champions
14467,18,12,2220.9900000000002,4,4,4,12,1,At Risk
14468,734,1,204.24,1,1,1,3,2,Lost
14469,416,4,2112.21,1,3,3,7,1,At Risk
14470,12,3,712.04,4,2,2,8,0,New / Promising
14471,591,2,400.95,1,2,2,5,2,Lost
14472,104,9,2228.22,2,4,4,10,1,At Risk
14473,74,2,234.34,3,2,1,6,0,New / Promising
14474,43,3,1268.13,3,2,3,8,1,At Risk
14475,72,7,1025.1200000000001,3,3,3,9,1,At Risk
14476,257,1,215.7,2,1,1,4,0,New / Promising
14477,20,10,1960.61,4,4,3,11,1,At Risk
14478,382,4,1276.66,1,3,3,7,2,Lost
14479,254,4,1299.11,2,3,3,8,1,At Risk
14480,11,5,1295.27,4,3,3,10,1,At Risk
14481,165,5,2311.4900000000002,2,3,4,9,1,At Risk
14482,18,14,4192.25,4,4,4,12,3,Champions
14483,150,3,249.20000000000002,2,2,1,5,0,New / Promising
14484,50,4,1070.98,3,3,3,9,1,At Risk
14485,39,1,165.75,3,1,1,5,0,New / Promising
14486,512,2,175.5,1,2,1,4,2,Lost
14487,27,8,1428.11,3,3,3,9,1,At Risk
14488,51,2,1047.43,3,2,3,8,0,New / Promising
14489,207,4,1574.93,2,3,3,8,1,At Risk
14490,406,2,1273.47,1,2,3,6,2,Lost
14491,175,2,468.13,2,2,2,6,0,New / Promising
14492,430,10,1574.3600000000001,1,4,3,8,1,At Risk
14493,7,14,5036.05,4,4,4,12,3,Champions
14494,26,3,401.46,3,2,2,7,0,New / Promising
14495,51,4,166.3,3,3,1,7,0,New / Promising
14496,312,10,2645.88,2,4,4,10,1,At Risk
14497,301,3,679.16,2,2,2,6,0,New / Promising
14498,43,10,3911.27,3,4,4,11,1,At Risk
14499,26,10,2120.62,3,4,3,10,1,At Risk
14500,88,3,356.85,3,2,2,7,0,New / Promising
14501,64,3,190.31,3,2,1,6,0,New / Promising
14502,20,14,2347.98,4,4,4,12,3,Champions
14503,3,6,3543.26,4,3,4,11,1,At Risk
14504,47,4,673.26,3,3,2,8,1,At Risk
14505,17,27,11712.8,4,4,4,12,3,Champions
14506,17,7,3290.67,4,3,4,11,1,At Risk
14507,24,14,3172.4900000000002,4,4,4,12,3,Champions
14508,22,6,856.09,4,3,3,10,1,At Risk
14509,534,1,110.95,1,1,1,3,2,Lost
14510,376,4,991.98,2,3,3,8,2,Lost
14511,11,6,1267.41,4,3,3,10,1,At Risk
14512,188,7,1223.47,2,3,3,8,1,At Risk
14513,101,7,770.9100000000001,2,3,2,7,1,At Risk
14514,61,10,4594.7300000000005,3,4,4,11,3,Champions
14515,18,15,3718.9,4,4,4,12,3,Champions
14516,516,1,163.92,1,1,1,3,2,Lost
14517,33,2,330.45,3,2,2,7,0,New / Promising
14518,64,1,174.37,3,1,1,5,0,New / Promising
14519,684,2,206.09,1,2,1,4,2,Lost
14520,2,2,270.6,4,2,1,7,0,New / Promising
14521,477,2,167.65,1,2,1,4,2,Lost
14522,24,8,1758.62,4,3,3,10,1,At Risk
14523,108,1,241.09,2,1,1,4,0,New / Promising
14524,32,13,2933.71,3,4,4,11,3,Champions
14525,9,21,8166.86,4,4,4,12,3,Champions
14526,389,1,262.4,1,1,1,3,2,Lost
14527,3,140,26904.6,4,4,4,12,3,Champions
14528,37,1,364.21999999999997,3,1,2,6,0,New / Promising
14529,60,3,620.04,3,2,2,7,0,New / Promising
14530,26,19,6077.15,3,4,4,11,3,Champions
14531,480,1,376.34,1,1,2,4,2,Lost
14532,236,12,3846.4300000000003,2,4,4,10,1,At Risk
14533,25,15,3185.12,4,4,4,12,3,Champions
14534,3,38,5781.82,4,4,4,12,3,Champions
14535,59,11,5861.29,3,4,4,11,3,Champions
14536,260,1,171.8,2,1,1,4,0,New / Promising
14537,58,3,635.45,3,2,2,7,0,New / Promising
14538,65,5,1370.8400000000001,3,3,3,9,1,At Risk
14539,16,2,537.48,4,2,2,8,0,New / Promising
14540,10,12,3785.44,4,4,4,12,3,Champions
14541,59,14,2499.68,3,4,4,11,3,Champions
14542,186,1,103.25,2,1,1,4,0,New / Promising
14543,4,49,12247.06,4,4,4,12,3,Champions
14544,24,3,2982.43,4,2,4,10,1,At Risk
14545,674,1,349.25,1,1,2,4,2,Lost
14546,4,20,5001.03,4,4,4,12,3,Champions
14547,4,9,3986.7400000000002,4,4,4,12,1,At Risk
14548,151,9,2627.49,2,4,4,10,1,At Risk
14549,311,4,916.5500000000001,2,3,3,8,1,At Risk
14550,11,4,1353.31,4,3,3,10,1,At Risk
14551,18,9,858.59,4,4,3,11,1,At Risk
14552,152,3,511.28000000000003,2,2,2,6,0,New / Promising
14553,19,10,1816.04,4,4,3,11,1,At Risk
14554,10,4,2381.04,4,3,4,11,1,At Risk
14555,57,7,2306.48,3,3,4,10,1,At Risk
14556,596,3,835.34,1,2,2,5,2,Lost
14557,64,2,0.0,3,2,1,6,0,New / Promising
14558,653,5,614.1,1,3,2,6,2,Lost
14559,390,1,75.6,1,1,1,3,2,Lost
14560,7,46,6050.44,4,4,4,12,3,Champions
14561,76,3,1080.76,3,2,3,8,1,At Risk
14562,4,30,6370.150000000001,4,4,4,12,3,Champions
14563,510,2,664.32,1,2,2,5,2,Lost
14564,427,5,2519.32,1,3,4,8,1,At Risk
14565,96,7,3833.8700000000003,2,3,4,9,1,At Risk
14566,111,4,4092.0,2,3,4,9,1,At Risk
14567,35,3,1524.46,3,2,3,8,1,At Risk
14568,424,2,909.5,1,2,3,6,2,Lost
14569,1,4,598.98,4,3,2,9,1,At Risk
14570,281,3,512.4,2,2,2,6,0,New / Promising
14571,425,1,161.65,1,1,1,3,2,Lost
14572,3,15,5567.38,4,4,4,12,3,Champions
14573,180,17,2571.72,2,4,4,10,3,Champions
14574,733,1,143.70000000000002,1,1,1,3,2,Lost
14575,488,1,460.71,1,1,2,4,2,Lost
14576,372,1,70.80000000000001,2,1,1,4,2,Lost
14577,13,7,1374.25,4,3,3,10,1,At Risk
14578,3,1,168.63,4,1,1,6,0,New / Promising
14579,432,1,105.56,1,1,1,3,2,Lost
14580,518,1,14.85,1,1,1,3,2,Lost
14581,17,2,433.8,4,2,2,8,0,New / Promising
14582,41,1,114.11,3,1,1,5,0,New / Promising
14583,6,8,1781.03,4,3,3,10,1,At Risk
14584,169,9,1734.91,2,4,3,9,1,At Risk
14585,50,5,1143.27,3,3,3,9,1,At Risk
14586,227,3,134.16,2,2,1,5,0,New / Promising
14587,19,10,1598.24,4,4,3,11,1,At Risk
14588,578,1,135.39,1,1,1,3,2,Lost
14589,372,1,79.5,2,1,1,4,2,Lost
14590,425,28,2884.29,1,4,4,9,3,Champions
14591,15,4,1447.14,4,3,3,10,1,At Risk
14592,35,3,570.46,3,2,2,7,0,New / Promising
14593,22,17,3648.79,4,4,4,12,3,Champions
14594,7,2,634.83,4,2,2,8,0,New / Promising
14595,20,8,2164.45,4,3,3,10,1,At Risk
14596,627,1,229.47,1,1,1,3,2,Lost
14597,11,6,2201.54,4,3,3,10,1,At Risk
14598,44,3,221.97,3,2,1,6,0,New / Promising
14599,390,2,474.54,1,2,2,5,2,Lost
14600,306,2,865.17,2,2,3,7,0,New / Promising
14601,11,1,213.96,4,1,1,6,0,New / Promising
14602,656,1,205.35999999999999,1,1,1,3,2,Lost
14603,275,1,660.0,2,1,2,5,0,New / Promising
14604,633,1,136.35999999999999,1,1,1,3,2,Lost
14605,374,4,936.31,2,3,3,8,2,Lost
14606,1,250,29810.01,4,4,4,12,3,Champions
14607,16,25,17240.73,4,4,4,12,3,Champions
14608,4,11,3263.44,4,4,4,12,3,Champions
14609,72,11,1366.2,3,4,3,10,1,At Risk
14610,396,2,24.35,1,2,1,4,2,Lost
14611,439,3,599.38,1,2,2,5,2,Lost
14612,415,1,877.7,1,1,3,5,2,Lost
14613,680,1,76.32000000000001,1,1,1,3,2,Lost
14614,386,1,295.13,1,1,1,3,2,Lost
14615,394,6,934.26,1,3,3,7,1,At Risk
14616,243,5,527.78,2,3,2,7,1,At Risk
14617,403,2,190.47,1,2,1,4,2,Lost
14618,9,9,1295.67,4,4,3,11,1,At Risk
14619,239,3,1276.31,2,2,3,7,1,At Risk
